iCE,(15.50, 0.00, -1.50)
TopSnow,(-14.50, 1.00, 1.50)
TopSnow,(-13.50, 0.00, 3.50)
TopSnow,(8.50, 0.00, 9.50)
TopSnow,(-14.50, 0.00, 3.50)
TopSnow,(-0.50, 0.00, 2.50)
TopSnow,(-10.50, 0.00, 5.50)
Dirt,(-8.50, 0.00, 8.50)
TopSnow,(-17.50, 0.00, 11.50)
TopSnow,(-13.50, 2.00, 7.50)
iCE,(-12.50, 0.00, -13.50)
iCE,(-0.50, 0.00, -9.50)
TopSnow,(5.50, 0.00, 4.50)
TopSnow,(-12.50, 0.00, 1.50)
TopSnow,(-5.50, 1.00, 12.50)
iCE,(14.50, 0.00, 3.50)
TopSnow,(-8.50, 0.00, 16.50)
TopSnow,(-0.50, 1.00, 12.50)
TopSnow,(1.50, 1.00, 4.50)
TopSnow,(-8.50, 0.00, -0.50)
TopSnow,(-24.50, 1.00, -13.50)
TopSnow,(9.50, 0.00, 14.50)
TopSnow,(-21.50, 0.00, 24.50)
iCE,(13.50, 0.00, -8.50)
Dirt,(-8.50, 0.00, -3.50)
Dirt,(9.50, 0.00, -3.50)
TopSnow,(-0.50, 1.00, 3.50)
TopSnow,(-16.50, 0.00, 18.50)
TopSnow,(-0.50, 0.00, 10.50)
TopSnow,(-25.50, 3.00, -8.50)
TopSnow,(-14.50, 0.00, 20.50)
TopSnow,(-5.50, 0.00, 10.50)
iCE,(-20.50, 0.00, -19.50)
TopSnow,(-20.50, 0.00, 10.50)
Dirt,(-23.50, 0.00, 26.50)
TopSnow,(-0.50, 0.00, -4.50)
Dirt,(-4.50, 0.00, -2.50)
TopSnow,(-13.50, 2.00, 4.50)
TopSnow,(-7.50, 0.00, -1.50)
iCE,(11.50, 0.00, 16.50)
TopSnow,(-19.50, 0.00, 25.50)
TopSnow,(-14.50, 0.00, 16.50)
TopSnow,(-22.50, 2.00, -1.50)
TopSnow,(-15.50, 1.00, -1.50)
TopSnow,(-18.50, 2.00, -9.50)
Dirt,(-20.50, 1.00, -10.50)
iCE,(-1.50, 0.00, 22.50)
TopSnow,(-22.50, 0.00, 23.50)
Dirt,(-18.50, 0.00, 26.50)
TopSnow,(3.50, 0.00, 3.50)
TopSnow,(6.50, 0.00, -0.50)
TopSnow,(-16.50, 0.00, -0.50)
TopSnow,(-23.50, 1.00, -12.50)
TopSnow,(-2.50, 0.00, 12.50)
DeepSnow,(-11.50, 1.00, 11.50)
Dirt,(-22.50, 1.00, -1.50)
TopSnow,(-10.50, 2.00, 5.50)
TopSnow,(-21.50, 0.00, 21.50)
Dirt,(-25.50, 0.00, 27.50)
TopSnow,(-24.50, 0.00, 11.50)
TopSnow,(4.50, 0.00, -6.50)
TopSnow,(-24.50, 0.00, 8.50)
TopSnow,(-25.50, 0.00, 17.50)
TopSnow,(-20.50, 0.00, 5.50)
Dirt,(-17.50, 2.00, -11.50)
iCE,(-6.50, 0.00, -12.50)
TopSnow,(-9.50, 0.00, 12.50)
TopSnow,(4.50, 0.00, -2.50)
TopSnow,(-12.50, 0.00, -7.50)
iCE,(-5.50, 0.00, -11.50)
DeepSnow,(7.50, 1.00, 5.50)
DeepSnow,(-10.50, 1.00, 11.50)
TopSnow,(8.50, 0.00, 5.50)
iCE,(2.50, 0.00, -10.50)
iCE,(-7.50, 0.00, -10.50)
Dirt,(-21.50, 1.00, -1.50)
iCE,(11.50, 0.00, 15.50)
iCE,(-5.50, 0.00, 20.50)
iCE,(-26.50, 0.00, -12.50)
iCE,(-19.50, 0.00, -19.50)
TopSnow,(-21.50, 1.00, -11.50)
TopSnow,(4.50, 0.00, 13.50)
TopSnow,(-6.50, 0.00, 13.50)
TopSnow,(-1.50, 1.00, 4.50)
TopSnow,(-12.50, 1.00, 1.50)
TopSnow,(8.50, 0.00, 0.50)
TopSnow,(-5.50, 0.00, 1.50)
iCE,(-13.50, 0.00, -17.50)
iCE,(11.50, 0.00, 21.50)
Dirt,(-19.50, 1.00, -1.50)
DeepSnow,(1.50, 1.00, 8.50)
TopSnow,(-8.50, 0.00, 4.50)
TopSnow,(-16.50, 0.00, 21.50)
TopSnow,(-2.50, 1.00, 6.50)
TopSnow,(0.50, 0.00, -2.50)
iCE,(-13.50, 0.00, -15.50)
TopSnow,(-12.50, 1.00, 2.50)
TopSnow,(6.50, 0.00, -5.50)
TopSnow,(12.50, 0.00, -2.50)
DeepSnow,(2.50, 1.00, 11.50)
Dirt,(-24.50, 0.00, 26.50)
TopSnow,(-20.50, 0.00, 23.50)
Dirt,(-17.50, 1.00, -10.50)
TopSnow,(-4.50, 0.00, 8.50)
Dirt,(-9.50, 1.00, 6.50)
TopSnow,(-3.50, 0.00, 13.50)
TopSnow,(-2.50, 0.00, 14.50)
TopSnow,(-18.50, 1.00, 4.50)
TopSnow,(-13.50, 0.00, -1.50)
iCE,(5.50, 0.00, -9.50)
TopSnow,(-17.50, 0.00, 19.50)
Dirt,(-13.50, 0.00, 16.50)
TopSnow,(-24.50, 0.00, 3.50)
TopSnow,(-15.50, 0.00, 25.50)
TopSnow,(-17.50, 2.00, -7.50)
TopSnow,(-9.50, 0.00, -0.50)
TopSnow,(-25.50, 3.00, -6.50)
Dirt,(-6.50, 0.00, 7.50)
iCE,(7.50, 0.00, -9.50)
TopSnow,(-4.50, 1.00, 7.50)
TopSnow,(-25.50, 1.00, -1.50)
iCE,(-12.50, 0.00, -16.50)
TopSnow,(1.50, 1.00, 6.50)
TopSnow,(-16.50, 0.00, 14.50)
iCE,(-14.50, 0.00, -17.50)
DeepSnow,(9.50, 1.00, 4.50)
iCE,(-7.50, 0.00, -16.50)
TopSnow,(-9.50, 0.00, 3.50)
TopSnow,(-22.50, 0.00, 12.50)
TopSnow,(0.50, 0.00, 12.50)
iCE,(-8.50, 0.00, 25.50)
TopSnow,(-19.50, 0.00, 23.50)
TopSnow,(-14.50, 0.00, 7.50)
TopSnow,(-20.50, 0.00, 15.50)
TopSnow,(-6.50, 0.00, 9.50)
Dirt,(7.50, 0.00, -3.50)
iCE,(16.50, 0.00, 2.50)
iCE,(-3.50, 0.00, 22.50)
TopSnow,(-2.50, 0.00, 6.50)
Dirt,(-18.50, 0.00, 13.50)
TopSnow,(-17.50, 2.00, -1.50)
TopSnow,(1.50, 0.00, -7.50)
TopSnow,(-3.50, 0.00, 18.50)
TopSnow,(-5.50, 0.00, 11.50)
TopSnow,(-3.50, 0.00, -0.50)
iCE,(-10.50, 0.00, -15.50)
TopSnow,(-18.50, 1.00, -10.50)
Dirt,(-24.50, 2.00, -2.50)
TopSnow,(-22.50, 0.00, 7.50)
iCE,(-7.50, 0.00, -13.50)
Dirt,(-27.50, 0.00, -10.50)
iCE,(15.50, 0.00, -6.50)
Dirt,(-3.50, 0.00, 16.50)
TopSnow,(-6.50, 2.00, 9.50)
TopSnow,(-15.50, 0.00, 11.50)
TopSnow,(-0.50, 0.00, -2.50)
TopSnow,(-21.50, 0.00, 4.50)
TopSnow,(-3.50, 0.00, 11.50)
TopSnow,(-21.50, 0.00, 7.50)
TopSnow,(-19.50, 0.00, 28.50)
iCE,(-0.50, 0.00, -11.50)
TopSnow,(-27.50, 0.00, 21.50)
TopSnow,(-11.50, 2.00, 8.50)
TopSnow,(-26.50, 0.00, 20.50)
TopSnow,(-17.50, 2.00, 4.50)
TopSnow,(-22.50, 0.00, 15.50)
TopSnow,(-15.50, 0.00, 2.50)
Dirt,(-5.50, 0.00, -2.50)
TopSnow,(-12.50, 1.00, 0.50)
iCE,(2.50, 0.00, 24.50)
TopSnow,(-27.50, 1.00, -10.50)
TopSnow,(-1.50, 1.00, 10.50)
TopSnow,(-10.50, 0.00, 13.50)
TopSnow,(-1.50, 0.00, -2.50)
TopSnow,(-22.50, 0.00, 11.50)
TopSnow,(5.50, 0.00, 0.50)
TopSnow,(-0.50, 1.00, 2.50)
Dirt,(-9.50, 0.00, 9.50)
DeepSnow,(7.50, 1.00, 4.50)
TopSnow,(-12.50, 0.00, 6.50)
TopSnow,(-19.50, 2.00, -8.50)
iCE,(4.50, 0.00, 25.50)
TopSnow,(-18.50, 2.00, -5.50)
DeepSnow,(9.50, 1.00, 1.50)
TopSnow,(-1.50, 1.00, 11.50)
TopSnow,(-18.50, 0.00, 24.50)
iCE,(-0.50, 0.00, -8.50)
TopSnow,(-10.50, 1.00, 0.50)
TopSnow,(-10.50, 0.00, -10.50)
TopSnow,(-15.50, 1.00, 2.50)
TopSnow,(-17.50, 0.00, 26.50)
TopSnow,(9.50, 0.00, -0.50)
Dirt,(-14.50, 0.00, 14.50)
iCE,(-10.50, 0.00, 22.50)
Dirt,(-23.50, 1.00, -9.50)
TopSnow,(-12.50, 0.00, 21.50)
TopSnow,(-10.50, 0.00, 24.50)
TopSnow,(-6.50, 0.00, 0.50)
iCE,(-14.50, 0.00, -10.50)
TopSnow,(-14.50, 0.00, -5.50)
iCE,(16.50, 0.00, 0.50)
TopSnow,(-22.50, 2.00, -12.50)
TopSnow,(-25.50, 0.00, 3.50)
TopSnow,(4.50, 0.00, 14.50)
TopSnow,(-12.50, 1.00, 6.50)
TopSnow,(-20.50, 0.00, 14.50)
TopSnow,(-21.50, 2.00, -12.50)
DeepSnow,(6.50, 1.00, 6.50)
TopSnow,(-26.50, 1.00, -10.50)
iCE,(-15.50, 0.00, -15.50)
TopSnow,(3.50, 0.00, -5.50)
TopSnow,(4.50, 0.00, 17.50)
DeepSnow,(1.50, 1.00, 9.50)
TopSnow,(-19.50, 0.00, 2.50)
TopSnow,(6.50, 0.00, 8.50)
TopSnow,(-16.50, 2.00, 4.50)
iCE,(12.50, 0.00, -8.50)
TopSnow,(-21.50, 2.00, -8.50)
iCE,(2.50, 0.00, -12.50)
iCE,(11.50, 0.00, 19.50)
TopSnow,(-13.50, 1.00, 0.50)
Dirt,(-25.50, 1.00, -8.50)
TopSnow,(-27.50, 0.00, -5.50)
Dirt,(-12.50, 0.00, 27.50)
TopSnow,(-16.50, 0.00, 8.50)
DeepSnow,(-6.50, 1.00, -2.50)
TopSnow,(2.50, 1.00, 2.50)
iCE,(-24.50, 0.00, -16.50)
TopSnow,(-11.50, 1.00, 5.50)
TopSnow,(-18.50, 1.00, 6.50)
TopSnow,(-15.50, 0.00, 19.50)
TopSnow,(-2.50, 0.00, 15.50)
TopSnow,(8.50, 0.00, -1.50)
Dirt,(-12.50, 0.00, 24.50)
TopSnow,(-26.50, 0.00, 22.50)
TopSnow,(4.50, 0.00, -7.50)
DeepSnow,(8.50, 1.00, 7.50)
TopSnow,(-17.50, 1.00, 9.50)
DeepSnow,(-7.50, 1.00, -5.50)
Dirt,(-22.50, 1.00, -10.50)
TopSnow,(-20.50, 1.00, -13.50)
iCE,(9.50, 0.00, 19.50)
TopSnow,(-10.50, 2.00, 7.50)
TopSnow,(-18.50, 0.00, 19.50)
iCE,(1.50, 0.00, -9.50)
Dirt,(-25.50, 2.00, -2.50)
TopSnow,(-25.50, 0.00, 0.50)
iCE,(10.50, 0.00, 17.50)
TopSnow,(-18.50, 0.00, 2.50)
TopSnow,(-26.50, 0.00, 17.50)
TopSnow,(-24.50, 0.00, 17.50)
TopSnow,(9.50, 0.00, 8.50)
TopSnow,(7.50, 0.00, 13.50)
iCE,(13.50, 0.00, -2.50)
TopSnow,(3.50, 1.00, 6.50)
TopSnow,(-3.50, 0.00, 1.50)
TopSnow,(7.50, 0.00, 9.50)
Dirt,(-5.50, 0.00, -4.50)
TopSnow,(5.50, 0.00, 10.50)
Dirt,(0.50, 0.00, -3.50)
TopSnow,(-18.50, 2.00, -2.50)
TopSnow,(5.50, 0.00, 8.50)
TopSnow,(-27.50, 0.00, 10.50)
Dirt,(-14.50, 0.00, 13.50)
iCE,(-20.50, 0.00, -18.50)
TopSnow,(4.50, 0.00, -1.50)
TopSnow,(-10.50, 1.00, 12.50)
TopSnow,(2.50, 0.00, 4.50)
TopSnow,(3.50, 0.00, 0.50)
TopSnow,(10.50, 0.00, 0.50)
TopSnow,(4.50, 1.00, 3.50)
TopSnow,(-2.50, 0.00, 5.50)
iCE,(-4.50, 0.00, -10.50)
TopSnow,(-16.50, 0.00, 20.50)
TopSnow,(-23.50, 0.00, 16.50)
TopSnow,(-19.50, 1.00, 4.50)
TopSnow,(-19.50, 1.00, -12.50)
TopSnow,(-0.50, 0.00, 14.50)
TopSnow,(-10.50, 0.00, 0.50)
TopSnow,(-1.50, 0.00, 11.50)
TopSnow,(-27.50, 0.00, 0.50)
TopSnow,(-11.50, 1.00, 1.50)
iCE,(6.50, 0.00, 21.50)
TopSnow,(1.50, 0.00, 3.50)
Dirt,(-26.50, 1.00, -5.50)
TopSnow,(-0.50, 0.00, -5.50)
iCE,(14.50, 0.00, -1.50)
Dirt,(-25.50, 1.00, -9.50)
iCE,(17.50, 0.00, -1.50)
TopSnow,(-17.50, 1.00, 4.50)
iCE,(-2.50, 0.00, -10.50)
TopSnow,(-18.50, 0.00, 5.50)
TopSnow,(-21.50, 2.00, -11.50)
DeepSnow,(7.50, 1.00, 3.50)
TopSnow,(-24.50, 3.00, -6.50)
Dirt,(-12.50, 0.00, 23.50)
TopSnow,(-13.50, 1.00, 4.50)
TopSnow,(-10.50, 0.00, 17.50)
Dirt,(-23.50, 1.00, -1.50)
Dirt,(-26.50, 0.00, 13.50)
Dirt,(-7.50, 0.00, 7.50)
iCE,(-5.50, 0.00, -10.50)
TopSnow,(-5.50, 2.00, 7.50)
TopSnow,(-18.50, 1.00, -11.50)
iCE,(-8.50, 0.00, 21.50)
iCE,(-7.50, 0.00, -15.50)
TopSnow,(-20.50, 2.00, -9.50)
TopSnow,(-18.50, 2.00, 1.50)
DeepSnow,(8.50, 1.00, 3.50)
TopSnow,(-2.50, 0.00, -5.50)
TopSnow,(-21.50, 0.00, 8.50)
TopSnow,(-13.50, 0.00, 19.50)
iCE,(12.50, 0.00, 16.50)
iCE,(6.50, 0.00, -11.50)
TopSnow,(11.50, 0.00, -6.50)
TopSnow,(1.50, 1.00, 0.50)
iCE,(-15.50, 0.00, -12.50)
TopSnow,(-0.50, 1.00, 0.50)
iCE,(10.50, 0.00, 19.50)
TopSnow,(3.50, 1.00, 2.50)
TopSnow,(-6.50, 0.00, 18.50)
Dirt,(3.50, 0.00, -4.50)
TopSnow,(-1.50, 1.00, 12.50)
Dirt,(-11.50, 0.00, 12.50)
Dirt,(-4.50, 0.00, 4.50)
TopSnow,(2.50, 0.00, 2.50)
iCE,(17.50, 0.00, -2.50)
Dirt,(-4.50, 0.00, 6.50)
TopSnow,(2.50, 0.00, -9.50)
