Roof,(-3.50, 4.00, 3.50)
Roof,(-2.50, 4.00, 3.50)
Roof,(-4.50, 4.00, 4.50)
Roof,(-3.50, 4.00, 4.50)
Roof,(-3.50, 4.00, 5.50)
Roof,(-2.50, 4.00, 5.50)
Roof,(-4.50, 4.00, 6.50)
Roof,(-3.50, 4.00, 6.50)
Roof,(-2.50, 4.00, 6.50)
Roof,(-4.50, 4.00, 7.50)
Roof,(-3.50, 4.00, 7.50)
Roof,(-2.50, 4.00, 7.50)
Roof,(-1.50, 4.00, 7.50)
Roof,(-1.50, 4.00, 6.50)
Roof,(-1.50, 4.00, 4.50)
Roof,(-1.50, 4.00, 3.50)
Roof,(-1.50, 4.00, 2.50)
Roof,(-1.50, 4.00, 1.50)
Roof,(-1.50, 4.00, 0.50)
Roof,(-1.50, 4.00, -0.50)
HouseTile,(-4.50, 0.00, -1.50)
HouseTile,(-2.50, 2.00, 6.50)
HouseTile,(-5.50, 1.00, 1.50)
HouseTile,(-3.50, 0.00, 5.50)
HouseTile,(-5.50, 2.00, -1.50)
HouseTile,(-1.50, 0.00, 0.50)
HouseTile,(-4.50, 3.00, 5.50)
Roof,(-5.50, 3.00, 1.50)
Roof,(-2.50, 3.00, -0.50)
HouseTile,(-4.50, 2.00, 5.50)
Roof,(-3.50, 4.00, 1.50)
HouseTile,(-2.50, 0.00, 5.50)
HouseTile,(-3.50, 3.00, 5.50)
Roof,(-2.50, 4.00, 1.50)
HouseTile,(-4.50, 2.00, 1.50)
HouseTile,(-3.50, 0.00, 1.50)
HouseTile,(-5.50, 0.00, -1.50)
HouseTile,(-3.50, 1.00, -0.50)
HouseTile,(-3.50, 1.00, 5.50)
Roof,(-2.50, 4.00, -0.50)
HouseTile,(-2.50, 2.00, -1.50)
Roof,(-2.50, 3.00, -1.50)
Roof,(-4.50, 4.00, 5.50)
Roof,(-1.50, 4.00, 5.50)
Roof,(-4.50, 3.00, -1.50)
HouseTile,(-1.50, 1.00, -0.50)
Roof,(-2.50, 3.00, 1.50)
Roof,(-4.50, 4.00, -0.50)
Roof,(-2.50, 4.00, 4.50)
Roof,(-4.50, 3.00, 0.50)
HouseTile,(-2.50, 1.00, 0.50)
HouseTile,(-3.50, 2.00, -0.50)
Roof,(-3.50, 3.00, 1.50)
HouseTile,(-5.50, 1.00, -1.50)
Roof,(-2.50, 3.00, 0.50)
